Sagarawat Electricals,,,,,
List of Items,,,,,
Name,Parent Group,Unit,Price,Disc,Nett
LEGRAND MYLINC WH SWITCH  6A 2W 675502,LEGRAND MYLINC,Nos,226,60,90.4
LEGRAND MYLINC WH SWITCH 16A 2W 675512,LEGRAND MYLINC,Nos,322,60,128.8
LEGRAND MYLINC WH SWITCH 16A 675511,LEGRAND MYLINC,Nos,256,60,102.4
LEGRAND MYLINC WH SWITCH 16A IND 675513,LEGRAND MYLINC,Nos,336,60,134.4
LEGRAND MYLINC WH SWITCH 32A DP 675526,LEGRAND MYLINC,Nos,764,60,305.6
LEGRAND MYLINC WH TELE JACK 1M 675541,LEGRAND MYLINC,Nos,248,60,99.2
LEGRAND MYLINC WH TV SOCKET 675546,LEGRAND MYLINC,Nos,264,60,105.6
LEGRAND MYLINC WH TWO PIN SOCKET 675553,LEGRAND MYLINC,Nos,389,60,155.6
LEGRAND MYLINC WH USB CHARGER 1M 675820,LEGRAND MYLINC,Nos,1412,60,564.8
LEGRAND MYLINC WH USB CHARGER 2M 675972,LEGRAND MYLINC,Nos,1764,60,705.6
LEGRAND MYRIUS CHR GRY PLATE 12M 679712,LEGRAND MYRIUS,Nos,1082,55,486.9
LEGRAND MYRIUS CHR GRY PLATE 16M 679716,LEGRAND MYRIUS,Nos,1252,55,563.4
LEGRAND MYRIUS CHR GRY PLATE 18M 679718,LEGRAND MYRIUS,Nos,1440,55,648
LEGRAND MYRIUS CHR GRY PLATE 1M 679701,LEGRAND MYRIUS,Nos,300,55,135
LEGRAND MYRIUS CHR GRY PLATE 2M 679702,LEGRAND MYRIUS,Nos,314,55,141.3
LEGRAND MYRIUS CHR GRY PLATE 3M 679703,LEGRAND MYRIUS,Nos,340,55,153
LEGRAND MYRIUS CHR GRY PLATE 4M 679704,LEGRAND MYRIUS,Nos,364,55,163.8
LEGRAND MYRIUS CHR GRY PLATE 6M 679706,LEGRAND MYRIUS,Nos,650,55,292.5
LEGRAND MYRIUS CHR GRY PLATE 8MHZ 679708,LEGRAND MYRIUS,Nos,708,55,318.6
LEGRAND MYRIUS CHR GRY PLATE 8MSQ 679709,LEGRAND MYRIUS,Nos,900,55,405
LEGRAND MYRIUS CLS BELL SWITCH 1M 673020,LEGRAND MYRIUS,Nos,340,55,153
LEGRAND MYRIUS CLS BELL SWITCH 2M 673022,LEGRAND MYRIUS,Nos,514,55,231.3
LEGRAND MYRIUS CLS BLANK PLATE 673061,LEGRAND MYRIUS,Nos,80,55,36
LEGRAND MYRIUS CLS BULKHEAD RED 078570,LEGRAND MYRIUS,Nos,404,55,181.8
LEGRAND MYRIUS CLS BUZZER 1M 673034,LEGRAND MYRIUS,Nos,1420,55,639
LEGRAND MYRIUS CLS DIMMER 1M 673024,LEGRAND MYRIUS,Nos,1564,55,703.8
LEGRAND MYRIUS CLS FAN REG 1M 673027,LEGRAND MYRIUS,Nos,1208,55,543.6
LEGRAND MYRIUS CLS FAN REG 2M 673029,LEGRAND MYRIUS,Nos,1390,55,625.5
LEGRAND MYRIUS CLS LAN JACK RJ-45 673055,LEGRAND MYRIUS,Nos,977,55,439.65
LEGRAND MYRIUS CLS MCB SP 16A 1M 673064,LEGRAND MYRIUS,Nos,592,55,266.4
LEGRAND MYRIUS CLS MCB SP 20A 1M 673065,LEGRAND MYRIUS,Nos,592,55,266.4
LEGRAND MYRIUS CLS PLATE  1M 673211,LEGRAND MYRIUS,Nos,300,55,135
LEGRAND MYRIUS CLS PLATE  2M 673242,LEGRAND MYRIUS,Nos,318,55,143.1
LEGRAND MYRIUS CLS PLATE  3M 673213,LEGRAND MYRIUS,Nos,346,55,155.7
LEGRAND MYRIUS CLS PLATE  4M 673214,LEGRAND MYRIUS,Nos,366,55,164.7
LEGRAND MYRIUS CLS PLATE  6M 673266,LEGRAND MYRIUS,Nos,716,55,322.2
LEGRAND MYRIUS CLS PLATE  8MHZ 673268,LEGRAND MYRIUS,Nos,764,55,343.8
LEGRAND MYRIUS CLS PLATE  8MSQ 673269,LEGRAND MYRIUS,Nos,958,55,431.1
LEGRAND MYRIUS CLS PLATE 12M 673262,LEGRAND MYRIUS,Nos,1162,55,522.9
LEGRAND MYRIUS CLS PLATE 16M 673256,LEGRAND MYRIUS,Nos,1352,55,608.4
LEGRAND MYRIUS CLS PLATE 18M 673258,LEGRAND MYRIUS,Nos,1552,55,698.4
LEGRAND MYRIUS CLS REMOTE UNIT 4M 673073,LEGRAND MYRIUS,Nos,12344,55,5554.8
LEGRAND MYRIUS CLS SOCKET  6A 673044,LEGRAND MYRIUS,Nos,430,55,193.5
LEGRAND MYRIUS CLS SOCKET 13A 673043,LEGRAND MYRIUS,Nos,502,55,225.9
LEGRAND MYRIUS CLS SOCKET 16A 673045,LEGRAND MYRIUS,Nos,642,55,288.9
LEGRAND MYRIUS CLS STARTER 25A 2M 673031,LEGRAND MYRIUS,Nos,1024,55,460.8
LEGRAND MYRIUS CLS SWITCH   6A 1W 673000,LEGRAND MYRIUS,Nos,174,55,78.3
LEGRAND MYRIUS CLS SWITCH   6A 2W 673001,LEGRAND MYRIUS,Nos,306,55,137.7
LEGRAND MYRIUS CLS SWITCH 16A 2W 673009,LEGRAND MYRIUS,Nos,478,55,215.1
LEGRAND MYRIUS CLS SWITCH 16A 673008,LEGRAND MYRIUS,Nos,414,55,186.3
LEGRAND MYRIUS CLS SWITCH 16A IND 673010,LEGRAND MYRIUS,Nos,500,55,225
LEGRAND MYRIUS CLS SWITCH 20A DP 673013,LEGRAND MYRIUS,Nos,876,55,394.2
LEGRAND MYRIUS CLS SWITCH 32A DP 673016,LEGRAND MYRIUS,Nos,1414,55,636.3
LEGRAND MYRIUS CLS TELE JACK 673052,LEGRAND MYRIUS,Nos,310,55,139.5
LEGRAND MYRIUS CLS TV SOCKET 673050,LEGRAND MYRIUS,Nos,312,55,140.4
LEGRAND MYRIUS CLS TWO PIN SOCKET 673041,LEGRAND MYRIUS,Nos,441,55,198.45
LEGRAND MYRIUS GR BELL SWITCH 1M 679420,LEGRAND MYRIUS,Nos,360,55,162
LEGRAND MYRIUS GR BELL SWITCH 2M 679422,LEGRAND MYRIUS,Nos,556,55,250.2
LEGRAND MYRIUS GR BLANK PLATE 679476,LEGRAND MYRIUS,Nos,68,55,30.6
LEGRAND MYRIUS GR BLUETOOTH REC. 679497,LEGRAND MYRIUS,Nos,8854,55,3984.3
LEGRAND MYRIUS GR BUZZER 1M 679450,LEGRAND MYRIUS,Nos,1582,55,711.9
LEGRAND MYRIUS GR DP SWITCH 20A 679414,LEGRAND MYRIUS,Nos,964,55,433.8
LEGRAND MYRIUS GR DP SWITCH 32A 679417,LEGRAND MYRIUS,Nos,1480,55,666
LEGRAND MYRIUS GR FAN REG 1M 679439,LEGRAND MYRIUS,Nos,1344,55,604.8
LEGRAND MYRIUS GR FAN REG 2M 679440,LEGRAND MYRIUS,Nos,1522,55,684.9
LEGRAND MYRIUS GR FAN REG 8 STEP 679431,LEGRAND MYRIUS,Nos,1392,55,626.4
LEGRAND MYRIUS GR HDMI SOCKET 679468,LEGRAND MYRIUS,Nos,3376,55,1519.2
LEGRAND MYRIUS GR LAN JACK RJ45 679465,LEGRAND MYRIUS,Nos,1042,55,468.9
LEGRAND MYRIUS GR SKRT LGT 3M 679448,LEGRAND MYRIUS,Nos,1296,55,583.2
LEGRAND MYRIUS GR SOCKET  6A 679428,LEGRAND MYRIUS,Nos,407,55,183.15
LEGRAND MYRIUS GR SOCKET  6A(3P) 679435,LEGRAND MYRIUS,Nos,318,55,143.1
LEGRAND MYRIUS GR SOCKET 13A 679425,LEGRAND MYRIUS,Nos,550,55,247.5
LEGRAND MYRIUS GR SOCKET 16A 679430,LEGRAND MYRIUS,Nos,696,55,313.2
LEGRAND MYRIUS GR SWITCH 16A 1W 679411,LEGRAND MYRIUS,Nos,544,55,244.8
LEGRAND MYRIUS GR SWITCH 16A 2W 679410,LEGRAND MYRIUS,Nos,526,55,236.7
LEGRAND MYRIUS GR SWITCH 6A 1W 679400,LEGRAND MYRIUS,Nos,198,55,89.1
LEGRAND MYRIUS GR SWITCH 6A 2W 679401,LEGRAND MYRIUS,Nos,324,55,145.8
LEGRAND MYRIUS GR TELE. RJ11 679462,LEGRAND MYRIUS,Nos,348,55,156.6
LEGRAND MYRIUS GR TV SOCKET 679460,LEGRAND MYRIUS,Nos,362,55,162.9
LEGRAND MYRIUS GR TWO PIN SKT 679424,LEGRAND MYRIUS,Nos,467,55,210.15
LEGRAND MYRIUS GR USB CHARGER 1M 679488,LEGRAND MYRIUS,Nos,2358,55,1061.1
LEGRAND MYRIUS GR USB CHARGER 1M 679490,LEGRAND MYRIUS,Nos,2214,55,996.3
LEGRAND MYRIUS GR USB CHARGER 1M 679855,LEGRAND MYRIUS,Nos,5002,55,2250.9
LEGRAND MYRIUS GR USB CHARGER 2M 679489,LEGRAND MYRIUS,Nos,3654,55,1644.3
LEGRAND MYRIUS GRPH PLATE  12M 679732,LEGRAND MYRIUS,Nos,1264,55,568.8
LEGRAND MYRIUS GRPH PLATE  16M 679736,LEGRAND MYRIUS,Nos,1476,55,664.2
LEGRAND MYRIUS GRPH PLATE  18M 679738,LEGRAND MYRIUS,Nos,1694,55,762.3
LEGRAND MYRIUS GRPH PLATE  1M 679721,LEGRAND MYRIUS,Nos,352,55,158.4
LEGRAND MYRIUS GRPH PLATE  2M 679722,LEGRAND MYRIUS,Nos,372,55,167.4
LEGRAND MYRIUS GRPH PLATE  3M 679723,LEGRAND MYRIUS,Nos,396,55,178.2
LEGRAND MYRIUS GRPH PLATE  4M 679724,LEGRAND MYRIUS,Nos,422,55,189.9
LEGRAND MYRIUS GRPH PLATE  6M 679726,LEGRAND MYRIUS,Nos,766,55,344.7
LEGRAND MYRIUS GRPH PLATE  8M HZ 679728,LEGRAND MYRIUS,Nos,834,55,375.3
LEGRAND MYRIUS GRPH PLATE  8M SQ 679729,LEGRAND MYRIUS,Nos,1046,55,470.7
LEGRAND MYRIUS ICE BLK PLATE 12M 679552,LEGRAND MYRIUS,Nos,1264,55,568.8
LEGRAND MYRIUS ICE BLK PLATE 16M 679556,LEGRAND MYRIUS,Nos,1476,55,664.2
LEGRAND MYRIUS ICE BLK PLATE 18M 679558,LEGRAND MYRIUS,Nos,1694,55,762.3
LEGRAND MYRIUS ICE BLK PLATE 1M 679541,LEGRAND MYRIUS,Nos,352,55,158.4
LEGRAND MYRIUS ICE BLK PLATE 2M 679542,LEGRAND MYRIUS,Nos,372,55,167.4
LEGRAND MYRIUS ICE BLK PLATE 3M 679543,LEGRAND MYRIUS,Nos,396,55,178.2
LEGRAND MYRIUS ICE BLK PLATE 4M 679544,LEGRAND MYRIUS,Nos,422,55,189.9
LEGRAND MYRIUS ICE BLK PLATE 6M 679546,LEGRAND MYRIUS,Nos,766,55,344.7
LEGRAND MYRIUS ICE BLK PLATE 8MHS 679548,LEGRAND MYRIUS,Nos,834,55,375.3
LEGRAND MYRIUS ICE BLK PLATE 8MSQ 679549,LEGRAND MYRIUS,Nos,1046,55,470.7
LEGRAND MYRIUS ICE SLK PLATE 12M 679762,LEGRAND MYRIUS,Nos,1264,55,568.8
LEGRAND MYRIUS ICE SLK PLATE 16M 679756,LEGRAND MYRIUS,Nos,1476,55,664.2
LEGRAND MYRIUS ICE SLK PLATE 18M 679768,LEGRAND MYRIUS,Nos,1694,55,762.3
LEGRAND MYRIUS ICE SLK PLATE 1M 679741,LEGRAND MYRIUS,Nos,352,55,158.4
LEGRAND MYRIUS ICE SLK PLATE 2M 679742,LEGRAND MYRIUS,Nos,372,55,167.4
LEGRAND MYRIUS ICE SLK PLATE 3M 679743,LEGRAND MYRIUS,Nos,396,55,178.2
LEGRAND MYRIUS ICE SLK PLATE 4M 679744,LEGRAND MYRIUS,Nos,422,55,189.9
LEGRAND MYRIUS ICE SLK PLATE 6M 679746,LEGRAND MYRIUS,Nos,766,55,344.7
LEGRAND MYRIUS ICE SLK PLATE 8MHZ 679748,LEGRAND MYRIUS,Nos,834,55,375.3
LEGRAND MYRIUS ICE SLK PLATE 8MSQ 679749,LEGRAND MYRIUS,Nos,1046,55,470.7
LEGRAND MYRIUS ICE WH PLATE  1M 679521,LEGRAND MYRIUS,Nos,352,55,158.4
LEGRAND MYRIUS ICE WH PLATE  2M 679522,LEGRAND MYRIUS,Nos,372,55,167.4
LEGRAND MYRIUS ICE WH PLATE  3M 679523,LEGRAND MYRIUS,Nos,396,55,178.2
LEGRAND MYRIUS ICE WH PLATE  4M 679524,LEGRAND MYRIUS,Nos,422,55,189.9
LEGRAND MYRIUS ICE WH PLATE  6M 679526,LEGRAND MYRIUS,Nos,766,55,344.7
LEGRAND MYRIUS ICE WH PLATE  8MHZ 679528,LEGRAND MYRIUS,Nos,834,55,375.3
LEGRAND MYRIUS ICE WH PLATE  8MSQ 679529,LEGRAND MYRIUS,Nos,1046,55,470.7
LEGRAND MYRIUS ICE WH PLATE 12M 679532,LEGRAND MYRIUS,Nos,1264,55,568.8
LEGRAND MYRIUS ICE WH PLATE 16M 679536,LEGRAND MYRIUS,Nos,1476,55,664.2
LEGRAND MYRIUS ICE WH PLATE 16M-B 679537,LEGRAND MYRIUS,Nos,1566,55,704.7
LEGRAND MYRIUS ICE WH PLATE 18M 679538,LEGRAND MYRIUS,Nos,1694,55,762.3
LEGRAND MYRIUS P CMP PLATE  1M 679561,LEGRAND MYRIUS,Nos,480,55,216
LEGRAND MYRIUS P CMP PLATE  2M 679562,LEGRAND MYRIUS,Nos,508,55,228.6
LEGRAND MYRIUS P CMP PLATE  3M 679563,LEGRAND MYRIUS,Nos,540,55,243
LEGRAND MYRIUS P CMP PLATE  4M 679564,LEGRAND MYRIUS,Nos,584,55,262.8
LEGRAND MYRIUS P CMP PLATE  6M 679566,LEGRAND MYRIUS,Nos,1044,55,469.8
LEGRAND MYRIUS P CMP PLATE  8MHZ 679568,LEGRAND MYRIUS,Nos,1144,55,514.8
LEGRAND MYRIUS P CMP PLATE  8MSQ 679569,LEGRAND MYRIUS,Nos,1428,55,642.6
LEGRAND MYRIUS P CMP PLATE 12M 679572,LEGRAND MYRIUS,Nos,1728,55,777.6
LEGRAND MYRIUS P CMP PLATE 16M 679576,LEGRAND MYRIUS,Nos,2010,55,904.5
LEGRAND MYRIUS P CMP PLATE 18M 679578,LEGRAND MYRIUS,Nos,2314,55,1041.3
LEGRAND MYRIUS SNC SIL PLATE 12M 679592,LEGRAND MYRIUS,Nos,1728,55,777.6
LEGRAND MYRIUS SNC SIL PLATE 16M 679596,LEGRAND MYRIUS,Nos,2010,55,904.5
LEGRAND MYRIUS SNC SIL PLATE 18M 679598,LEGRAND MYRIUS,Nos,2314,55,1041.3
LEGRAND MYRIUS SNC SIL PLATE 1M 679581,LEGRAND MYRIUS,Nos,480,55,216
LEGRAND MYRIUS SNC SIL PLATE 2M 679582,LEGRAND MYRIUS,Nos,508,55,228.6
LEGRAND MYRIUS SNC SIL PLATE 3M 679583,LEGRAND MYRIUS,Nos,540,55,243
LEGRAND MYRIUS SNC SIL PLATE 4M 679584,LEGRAND MYRIUS,Nos,584,55,262.8
LEGRAND MYRIUS SNC SIL PLATE 6M 679586,LEGRAND MYRIUS,Nos,1044,55,469.8
LEGRAND MYRIUS SNC SIL PLATE 8MHZ 679588,LEGRAND MYRIUS,Nos,1144,55,514.8
LEGRAND MYRIUS SNC SIL PLATE 8MSQ 679589,LEGRAND MYRIUS,Nos,1428,55,642.6
LEGRAND MYRIUS WH BELL SWITCH 1M 679220,LEGRAND MYRIUS,Nos,326,55,146.7
LEGRAND MYRIUS WH BELL SWITCH 2M 679222,LEGRAND MYRIUS,Nos,494,55,222.3
LEGRAND MYRIUS WH BLANK PLATE 679276,LEGRAND MYRIUS,Nos,62,55,27.9
LEGRAND MYRIUS WH DP SWITCH 20A 679214,LEGRAND MYRIUS,Nos,838,55,377.1
LEGRAND MYRIUS WH DP SWITCH 32A 679217,LEGRAND MYRIUS,Nos,1284,55,577.8
LEGRAND MYRIUS WH FAN REG 1M 679239,LEGRAND MYRIUS,Nos,1168,55,525.6
LEGRAND MYRIUS WH FAN REG 2M 679240,LEGRAND MYRIUS,Nos,1340,55,603
LEGRAND MYRIUS WH FAN REG 8 STEP 679231,LEGRAND MYRIUS,Nos,1224,55,550.8
LEGRAND MYRIUS WH INDICATOR 679287,LEGRAND MYRIUS,Nos,746,55,335.7
LEGRAND MYRIUS WH LAN JACK RJ-45 679265,LEGRAND MYRIUS,Nos,907,55,408.15
LEGRAND MYRIUS WH SKRT LIGHT 3M 679248,LEGRAND MYRIUS,Nos,1132,55,509.4
LEGRAND MYRIUS WH SOCKET  6A (N) 679235,LEGRAND MYRIUS,Nos,278,55,125.1
LEGRAND MYRIUS WH SOCKET  6A 679228,LEGRAND MYRIUS,Nos,370,55,166.5
LEGRAND MYRIUS WH SOCKET 13A 679227,LEGRAND MYRIUS,Nos,428,55,192.6
LEGRAND MYRIUS WH SOCKET 16A 679230,LEGRAND MYRIUS,Nos,592,55,266.4
LEGRAND MYRIUS WH SWITCH  6A 1W 679200,LEGRAND MYRIUS,Nos,160,55,72
LEGRAND MYRIUS WH SWITCH  6A 2W 679201,LEGRAND MYRIUS,Nos,292,55,131.4
LEGRAND MYRIUS WH SWITCH 16A 2WAY 679210,LEGRAND MYRIUS,Nos,440,55,198
LEGRAND MYRIUS WH SWITCH 16A IND 679211,LEGRAND MYRIUS,Nos,468,55,210.6
LEGRAND MYRIUS WH TELE. RJ11 679262,LEGRAND MYRIUS,Nos,298,55,134.1
LEGRAND MYRIUS WH TV SOCKET 679260,LEGRAND MYRIUS,Nos,302,55,135.9
LEGRAND MYRIUS WH TWO PIN SOCKET 679225,LEGRAND MYRIUS,Nos,406,55,182.7
LEGRAND MYRIUS WH USB CHARGER 1M 679288,LEGRAND MYRIUS,Nos,2056,55,925.2
LEGRAND MYRIUS WH USB CHARGER 2M 679289,LEGRAND MYRIUS,Nos,3180,55,1431
LEGRAND PLATE ACC,LEGRAND,Nos,1200,50,600
LEGRAND PLEXO BOX 2 M 680612,DX3 & MCCB,Nos,1266,25,949.5
LEGRAND PLEXO BOX 2X4 M 680619,DX3 & MCCB,Nos,4096,25,3072
LEGRAND PLEXO BOX 3 M 680613,DX3 & MCCB,Nos,1684,25,1263
LEGRAND PLEXO BOX 4 M 680614,DX3 & MCCB,Nos,2526,25,1894.5
LEGRAND PLEXO MCB BOX 2M 601932,DX3 & MCCB,Nos,2581,25,1935.75
LEGRAND PLEXO MCB BOX 4M 601994,DX3 & MCCB,Nos,2790,25,2092.5
LEGRAND PLEXO MCB BOX 6M 601996,DX3 & MCCB,Nos,3186,25,2389.5
LEGRAND PLEXO MCB BOX 8M 601998,DX3 & MCCB,Nos,3981,25,2985.75
LEGRAND PLUG & SKT BOX 3P+E+N32A 507862,DX3 & MCCB,Nos,8283,30,5798.1
LEGRAND PLUG & SKT BOX SP20A 507814,DX3 & MCCB,Nos,3243,35,2107.95
LEGRAND PLUG & SKT BOX TP32A 507818,DX3 & MCCB,Nos,6518,30,4562.6
LEGRAND PLUG 2P+E 20A 650028,DX3 & MCCB,Nos,273,25,204.75
LEGRAND PLUG 3P+E 20A 650010,DX3 & MCCB,Nos,364,25,273
LEGRAND PLUG 3P+E 32A 650016,DX3 & MCCB,Nos,685,25,513.75
LEGRAND POP UP BOX 3 M 054010,DX3 & MCCB,Nos,3795,25,2846.25
LEGRAND POP UP BOX 4 M 054011,DX3 & MCCB,Nos,5094,25,3820.5
LEGRAND POP UP BOX 6 M 054012,DX3 & MCCB,Nos,8516,25,6387
LEGRAND POP UP BOX 8 M 054013,DX3 & MCCB,Nos,10546,25,7909.5
LEGRAND RDB 1 ROW  6M WHT 402601,LEGRAND RX3,Nos,1856,30,1299.2
LEGRAND RDB 1 ROW  8M WHT 402602,LEGRAND RX3,Nos,2064,30,1444.8
LEGRAND RDB 1 ROW 12M WHT 402603,LEGRAND RX3,Nos,2696,30,1887.2
LEGRAND RDB 1 ROW 16M WHT 402604,LEGRAND RX3,Nos,3070,30,2149
LEGRAND RDB 1 ROW 20M WHT 402605,LEGRAND RX3,Nos,3521,30,2464.7
LEGRAND RDB 2 ROW 12M WHT 402613,LEGRAND RX3,Nos,5974,25,4480.5
LEGRAND RDB DIZLY SPN  6 WAY 402365,LEGRAND RX3,Nos,2424,45,1333.2
LEGRAND RDB DIZLY SPN  8 WAY 402366,LEGRAND RX3,Nos,2717,45,1494.35
LEGRAND RDB DIZLY SPN 10 WAY 402367,LEGRAND RX3,Nos,3122,45,1717.1
LEGRAND RDB DIZLY SPN 12 WAY 402368,LEGRAND RX3,Nos,3276,45,1801.8
LEGRAND RDB DIZLY SPN 14 WAY 402369,LEGRAND RX3,Nos,3622,45,1992.1
LEGRAND RDB DIZLY TPN  4 WAY 402374,LEGRAND RX3,Nos,5203,45,2861.65
LEGRAND RDB DIZLY TPN  6 WAY 402375,LEGRAND RX3,Nos,6444,45,3544.2
LEGRAND RDB DIZLY TPN  8 WAY 402376,LEGRAND RX3,Nos,8351,45,4593.05
LEGRAND RX3 ISOLATOR DP40A 402008,LEGRAND RX3,Nos,764,25,573
LEGRAND RX3 ISOLATOR FP40A 402020,LEGRAND RX3,Nos,1747,25,1310.25
LEGRAND RX3 ISOLATOR FP80A 402022,LEGRAND RX3,Nos,2330,25,1747.5
LEGRAND RX3 ISOLATOR TP63A 402015,LEGRAND RX3,Nos,1638,25,1228.5
LEGRAND RX3 ISOLATOR TP80A 402016,LEGRAND RX3,Nos,2047,25,1535.25
LEGRAND RX3 MCB DP16A 402442,LEGRAND RX3,Nos,1132,55,509.4
LEGRAND RX3 MCB DP20A 402443,LEGRAND RX3,Nos,1132,55,509.4
LEGRAND RX3 MCB DP25A 402444,LEGRAND RX3,Nos,1132,55,509.4
LEGRAND RX3 MCB DP32A 402445,LEGRAND RX3,Nos,1132,55,509.4
LEGRAND RX3 MCB DP40A 402446,LEGRAND RX3,Nos,1586,55,713.7
LEGRAND RX3 MCB DP63A 402448,LEGRAND RX3,Nos,1831,55,823.95
LEGRAND RX3 MCB DPC06A 402477,LEGRAND RX3,Nos,700,,700
LEGRAND RX3 MCB DPC10A 402478,LEGRAND RX3,Nos,700,,700
LEGRAND RX3 MCB DPC16A 402480,LEGRAND RX3,Nos,700,,700
LEGRAND RX3 MCB DPC20A 402481,LEGRAND RX3,Nos,700,,700
LEGRAND RX3 MCB DPC25A 402482,LEGRAND RX3,Nos,700,,700
LEGRAND RX3 MCB DPC32A 402483,LEGRAND RX3,Nos,700,,700
LEGRAND RX3 MCB DPC40A 402484,LEGRAND RX3,Nos,1100,,1100
LEGRAND RX3 MCB DPC63A 402486,LEGRAND RX3,Nos,1100,,1100
LEGRAND RX3 MCB FP16A 402460,LEGRAND RX3,Nos,3506,55,1577.7
LEGRAND RX3 MCB FP32A 402463,LEGRAND RX3,Nos,2531,55,1138.95
LEGRAND RX3 MCB FP40A 402464,LEGRAND RX3,Nos,3078,55,1385.1
LEGRAND RX3 MCB FP63A 402466,LEGRAND RX3,Nos,3506,55,1577.7
LEGRAND RX3 MCB FPC16A 402576,LEGRAND RX3,Nos,1530,,1530
LEGRAND RX3 MCB FPC20A 402577,LEGRAND RX3,Nos,1530,,1530
LEGRAND RX3 MCB FPC25A 402578,LEGRAND RX3,Nos,1530,,1530
LEGRAND RX3 MCB FPC32A 402579,LEGRAND RX3,Nos,1530,,1530
LEGRAND RX3 MCB FPC40A 402580,LEGRAND RX3,Nos,2180,,2180
LEGRAND RX3 MCB FPC63A 402582,LEGRAND RX3,Nos,2180,,2180
LEGRAND RX3 MCB SP 6A 402431,LEGRAND RX3,Nos,311,55,139.95
LEGRAND RX3 MCB SP10A 402432,LEGRAND RX3,Nos,311,55,139.95
LEGRAND RX3 MCB SP16A 402433,LEGRAND RX3,Nos,311,55,139.95
LEGRAND RX3 MCB SP20A 402434,LEGRAND RX3,Nos,311,55,139.95
LEGRAND RX3 MCB SP25A 402435,LEGRAND RX3,Nos,311,55,139.95
LEGRAND RX3 MCB SP32A 402436,LEGRAND RX3,Nos,311,55,139.95
LEGRAND RX3 MCB SP40A 402437,LEGRAND RX3,Nos,684,55,307.8
LEGRAND RX3 MCB SP63A 402439,LEGRAND RX3,Nos,814,55,366.3
LEGRAND RX3 MCB SPC06A 402467,LEGRAND RX3,Nos,210,,210
LEGRAND RX3 MCB SPC10A 402468,LEGRAND RX3,Nos,210,,210
LEGRAND RX3 MCB SPC16A 402470,LEGRAND RX3,Nos,210,,210
LEGRAND RX3 MCB SPC20A 402471,LEGRAND RX3,Nos,210,,210
LEGRAND RX3 MCB SPC25A 402472,LEGRAND RX3,Nos,210,,210
LEGRAND RX3 MCB SPC32A 402473,LEGRAND RX3,Nos,210,,210
LEGRAND RX3 MCB SPC40A 402474,LEGRAND RX3,Nos,490,,490
LEGRAND RX3 MCB SPC63A 402476,LEGRAND RX3,Nos,490,,490
LEGRAND RX3 MCB TP16A 402451,LEGRAND RX3,Nos,1879,55,845.55
LEGRAND RX3 MCB TP20A 402452,LEGRAND RX3,Nos,1879,55,845.55
LEGRAND RX3 MCB TP25A 402453,LEGRAND RX3,Nos,1879,55,845.55
LEGRAND RX3 MCB TP32A 402454,LEGRAND RX3,Nos,1879,55,845.55
LEGRAND RX3 MCB TP40A 402455,LEGRAND RX3,Nos,2663,55,1198.35
LEGRAND RX3 MCB TP63A 402457,LEGRAND RX3,Nos,2910,55,1309.5
LEGRAND RX3 MCB TPC06A 402563,LEGRAND RX3,Nos,1130,,1130
LEGRAND RX3 MCB TPC10A 402564,LEGRAND RX3,Nos,1130,,1130
LEGRAND RX3 MCB TPC16A 402566,LEGRAND RX3,Nos,1130,,1130
LEGRAND RX3 MCB TPC20A 402567,LEGRAND RX3,Nos,1130,,1130
LEGRAND RX3 MCB TPC25A 402568,LEGRAND RX3,Nos,1130,,1130
LEGRAND RX3 MCB TPC32A 402569,LEGRAND RX3,Nos,1130,,1130
LEGRAND RX3 MCB TPC40A 402570,LEGRAND RX3,Nos,1710,,1710
LEGRAND RX3 MCB TPC63A 402572,LEGRAND RX3,Nos,1710,,1710
LEGRAND RX3 RCCB DP25A  30MA 402488,LEGRAND RX3,Nos,3845,25,2883.75
LEGRAND RX3 RCCB DP25A 100MA 402492,LEGRAND RX3,Nos,4059,25,3044.25
LEGRAND RX3 RCCB DP40A  30MA 402489,LEGRAND RX3,Nos,4339,25,3254.25
LEGRAND RX3 RCCB FP25A 100MA 402523,LEGRAND RX3,Nos,5263,25,3947.25
LEGRAND RX3 RCCB FP40A  30MA 402520,LEGRAND RX3,Nos,5074,25,3805.5
LEGRAND RX3 RCCB FP40A 100MA 402524,LEGRAND RX3,Nos,5390,25,4042.5
LEGRAND RX3 RCCB FP63A  30MA 402521,LEGRAND RX3,Nos,5856,25,4392
LEGRAND RX3 RCCB FP63A 100MA 402525,LEGRAND RX3,Nos,6279,25,4709.25
LEGRAND SOCKET 2P+E 20A 650029,DX3 & MCCB,Nos,303,25,227.25
LEGRAND SOCKET 3P+E 20A 650011,DX3 & MCCB,Nos,407,25,305.25
LEGRAND SOCKET 3P+E 32A 650017,DX3 & MCCB,Nos,685,25,513.75
LEGRAND SPREADER LINK 160A FP 625006,DX3 & MCCB,Nos,1380,25,1035
LEGRAND SPREADER LINK 160A TP 625002,DX3 & MCCB,Nos,1020,40,612
LEGRAND SPREADER LINK 250A FP 625018,DX3 & MCCB,Nos,1380,25,1035
LEGRAND SPREADER LINK 250A TP 625014,DX3 & MCCB,Nos,1020,40,612
LEGRAND SPREADER LINK 630A TP 625004,DX3 & MCCB,Nos,2450,25,1837.5
LEGRAND STEP FAN REGULATOR KNOBS 1M,DX3 & MCCB,Nos,70,,70
